2024-07-02 09:17:32.686 | WARNING  | common.read_exce_yaml_caes:get_excle_all_caes:43 - 这个文件【D:\wf\rxx\./data/env_test/case_excle/~$case_data.xlsx】无法读取,原因:“[Errno 13] Permission denied: 'D:\\wf\\rxx\\./data/env_test/case_excle/~$case_data.xlsx'”,关闭excle再试试…… 
2024-07-02 15:01:03.750 | INFO     | common.assert_api:assert_api:113 - [True]
2024-07-02 15:01:03.750 | INFO     | conftest:start_end:30 - ===============================================================================================华丽的分割线【结束】===============================================================================================
2024-07-02 15:01:03.755 | INFO     | conftest:start_end:28 - ===============================================================================================华丽的分割线【开始】===============================================================================================
2024-07-02 15:01:03.757 | INFO     | common.condition:skip_if:25 - 
2024-07-02 15:01:03.760 | INFO     | common.api_request:api_request:130 - 接口地址：http://139.129.193.4:9982/api/blade-supply/point/detail?deviceCode=2013214007-ZSGC-01-EJBF-01-CSLL-03&systemFlag=supply
2024-07-02 15:01:03.761 | INFO     | common.api_request:api_request:131 - 请求头：{'Blade-Auth': 'bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0ZW5hbnRfaWQiOiIwMDAwMDAiLCJ1c2VyX25hbWUiOiJhZG1pbiIsInJlYWxfbmFtZSI6IueuoeeQhuWRmCIsImF2YXRhciI6Ii9PU1NfUFJFL2JsYWRleC91cGxvYWQvMjAyMzEwMTgvYmQ1ZTY4MzhjMzMyZjhlNTUxNmY2MzdkNjgwNWY4OTgucG5nIiwiYXV0aG9yaXRpZXMiOlsiYWRtaW5pc3RyYXRvciJdLCJjbGllbnRfaWQiOiJzYWJlciIsInJvbGVfbmFtZSI6ImFkbWluaXN0cmF0b3IiLCJsaWNlbnNlIjoicG93ZXJlZCBieSBibGFkZXgiLCJyZWdpb25Db2RlIjoiMzcwMiIsInBvc3RfaWQiOiIxMTIzNTk4ODE3NzM4Njc1MjAxIiwidXNlcl9pZCI6IjExMjM1OTg4MjE3Mzg2NzUyMDEiLCJyb2xlX2lkIjoiMTEyMzU5ODgxNjczODY3NTIwMSwxNzUwNzA3OTY3MzcyMTExODczIiwicGhvbmUiOiIxNTUyMjMzNDQ1NSIsInNjb3BlIjpbImFsbCJdLCJuaWNrX25hbWUiOiLnrqHnkIblkZgt55So5oi35ZCNIiwib2F1dGhfaWQiOiIiLCJkZXRhaWwiOnsidHlwZSI6IndlYiIsImV4dCI6IntcIm9wZW5JZFwiOlwib2tUVjM2eFZLejFvRmhOc2Z4MXJheW9uaktJY1wiLFwiYXJlYUNvZGVcIjpcIjM3MDJcIn0ifSwiZXhwIjoxNzIwMjYzNjYzLCJkZXB0X2lkIjoiMTEyMzU5ODgxMzczODY3NTIwMSIsImp0aSI6IjA3NDdlNjAwLWRjMzYtNDFmYy1hYWQ3LTU5NDc2Y2EyMDQ3YSIsImFjY291bnQiOiJhZG1pbiJ9.H1YNwpoBA0HPt6678i0YuBlsUvEDgZO0a2znSQ79STM'}
2024-07-02 15:01:03.762 | INFO     | common.api_request:api_request:132 - 请求方法：get
2024-07-02 15:01:03.763 | INFO     | common.api_request:api_request:133 - 参数类型：params
2024-07-02 15:01:03.764 | INFO     | common.api_request:api_request:134 - 请求参数：{}
2024-07-02 15:01:03.765 | INFO     | common.api_request:api_request:135 - 上传文件：{}
2024-07-02 15:01:03.836 | INFO     | common.api_request:api_request:149 - 返回响应：{'code': 200, 'success': True, 'data': {'id': '20000002', 'createUser': '0', 'createDept': '0', 'createTime': '2024-04-13 14:47:10', 'updateUser': '1123598821738675201', 'updateTime': '2024-04-24 18:46:25', 'status': 1, 'isDeleted': 0, 'tenantId': '000000', 'remark': '出厂流量监测', 'deviceCode': '2013214007-ZSGC-01-EJBF-01-CSLL-03', 'deviceName': '2013214007-制水工程-01-二级泵房-01-出水流量计-03', 'address': '重庆北路30号', 'longitude': '120.387000', 'latitude': '36.239000', 'facilityId': 396, 'facilityType': 2, 'informationSource': 2, 'area': '370214', 'street': '370214002', 'dutyName': '', 'phone': '', 'unitId': 12, 'unitName': '青岛中法海润供水有限公司', 'deviceFile': '', 'thirdDeviceCode': '2013214007-ZSGC-01-EJBF-01-CSLL-03', 'productCode': 's001', 'pointType': 12, 'builtDate': '2024-04-13 14:47:10', 'cryptogramType': '', 'areaName': '城阳区', 'streetName': '流亭街道', 'facilityTypeName': '水厂', 'pointTypeName': '出厂流量监测', 'informationSourceName': '水务集团智慧水务平台', 'pointName': '白沙河水厂', 'statusName': '在线', 'iotDeviceType': '', 'installTime': '', 'onlineStatus': '', 'company': '', 'pointClass': ''}, 'msg': '操作成功'}
2024-07-02 15:01:03.839 | INFO     | common.assert_api:assert_api:19 - {'code': 200, 'success': True, 'data': {'id': '20000002', 'createUser': '0', 'createDept': '0', 'createTime': '2024-04-13 14:47:10', 'updateUser': '1123598821738675201', 'updateTime': '2024-04-24 18:46:25', 'status': 1, 'isDeleted': 0, 'tenantId': '000000', 'remark': '出厂流量监测', 'deviceCode': '2013214007-ZSGC-01-EJBF-01-CSLL-03', 'deviceName': '2013214007-制水工程-01-二级泵房-01-出水流量计-03', 'address': '重庆北路30号', 'longitude': '120.387000', 'latitude': '36.239000', 'facilityId': 396, 'facilityType': 2, 'informationSource': 2, 'area': '370214', 'street': '370214002', 'dutyName': '', 'phone': '', 'unitId': 12, 'unitName': '青岛中法海润供水有限公司', 'deviceFile': '', 'thirdDeviceCode': '2013214007-ZSGC-01-EJBF-01-CSLL-03', 'productCode': 's001', 'pointType': 12, 'builtDate': '2024-04-13 14:47:10', 'cryptogramType': '', 'areaName': '城阳区', 'streetName': '流亭街道', 'facilityTypeName': '水厂', 'pointTypeName': '出厂流量监测', 'informationSourceName': '水务集团智慧水务平台', 'pointName': '白沙河水厂', 'statusName': '在线', 'iotDeviceType': '', 'installTime': '', 'onlineStatus': '', 'company': '', 'pointClass': ''}, 'msg': '操作成功'}
2024-07-02 15:01:03.840 | INFO     | common.assert_api:assert_api:26 - 提取参数路径：
2024-07-02 15:01:03.841 | INFO     | common.assert_api:assert_api:27 - 参数池：{'token': '', 'username': 'admin', 'password': 'leyaun@2024', 'url': 'http://139.129.193.4:9982/api', 'env': 'test', 'access_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0ZW5hbnRfaWQiOiIwMDAwMDAiLCJ1c2VyX25hbWUiOiJhZG1pbiIsInJlYWxfbmFtZSI6IueuoeeQhuWRmCIsImF2YXRhciI6Ii9PU1NfUFJFL2JsYWRleC91cGxvYWQvMjAyMzEwMTgvYmQ1ZTY4MzhjMzMyZjhlNTUxNmY2MzdkNjgwNWY4OTgucG5nIiwiYXV0aG9yaXRpZXMiOlsiYWRtaW5pc3RyYXRvciJdLCJjbGllbnRfaWQiOiJzYWJlciIsInJvbGVfbmFtZSI6ImFkbWluaXN0cmF0b3IiLCJsaWNlbnNlIjoicG93ZXJlZCBieSBibGFkZXgiLCJyZWdpb25Db2RlIjoiMzcwMiIsInBvc3RfaWQiOiIxMTIzNTk4ODE3NzM4Njc1MjAxIiwidXNlcl9pZCI6IjExMjM1OTg4MjE3Mzg2NzUyMDEiLCJyb2xlX2lkIjoiMTEyMzU5ODgxNjczODY3NTIwMSwxNzUwNzA3OTY3MzcyMTExODczIiwicGhvbmUiOiIxNTUyMjMzNDQ1NSIsInNjb3BlIjpbImFsbCJdLCJuaWNrX25hbWUiOiLnrqHnkIblkZgt55So5oi35ZCNIiwib2F1dGhfaWQiOiIiLCJkZXRhaWwiOnsidHlwZSI6IndlYiIsImV4dCI6IntcIm9wZW5JZFwiOlwib2tUVjM2eFZLejFvRmhOc2Z4MXJheW9uaktJY1wiLFwiYXJlYUNvZGVcIjpcIjM3MDJcIn0ifSwiZXhwIjoxNzIwMjYzNjYzLCJkZXB0X2lkIjoiMTEyMzU5ODgxMzczODY3NTIwMSIsImp0aSI6IjA3NDdlNjAwLWRjMzYtNDFmYy1hYWQ3LTU5NDc2Y2EyMDQ3YSIsImFjY291bnQiOiJhZG1pbiJ9.H1YNwpoBA0HPt6678i0YuBlsUvEDgZO0a2znSQ79STM', 'deviceCode': '2013214007-ZSGC-01-EJBF-01-CSLL-03'}
2024-07-02 15:01:03.841 | INFO     | common.assert_api:assert_api:28 - 断言内容：[[200,"==","$.code","int"]]
2024-07-02 15:01:03.841 | INFO     | common.assert_api:assert_api:36 - 变量引用后的断言内容：[[200, '==', '$.code', 'int']]
2024-07-02 15:01:03.842 | INFO     | common.assert_api:assert_api:63 - asser_results = 200 == 200
2024-07-02 15:01:03.842 | INFO     | common.assert_api:assert_api:82 - [200, '==', '$.code', 'int']
2024-07-02 15:01:03.842 | INFO     | common.assert_api:assert_api:100 - {'code': 200, 'success': True, 'data': {'id': '20000002', 'createUser': '0', 'createDept': '0', 'createTime': '2024-04-13 14:47:10', 'updateUser': '1123598821738675201', 'updateTime': '2024-04-24 18:46:25', 'status': 1, 'isDeleted': 0, 'tenantId': '000000', 'remark': '出厂流量监测', 'deviceCode': '2013214007-ZSGC-01-EJBF-01-CSLL-03', 'deviceName': '2013214007-制水工程-01-二级泵房-01-出水流量计-03', 'address': '重庆北路30号', 'longitude': '120.387000', 'latitude': '36.239000', 'facilityId': 396, 'facilityType': 2, 'informationSource': 2, 'area': '370214', 'street': '370214002', 'dutyName': '', 'phone': '', 'unitId': 12, 'unitName': '青岛中法海润供水有限公司', 'deviceFile': '', 'thirdDeviceCode': '2013214007-ZSGC-01-EJBF-01-CSLL-03', 'productCode': 's001', 'pointType': 12, 'builtDate': '2024-04-13 14:47:10', 'cryptogramType': '', 'areaName': '城阳区', 'streetName': '流亭街道', 'facilityTypeName': '水厂', 'pointTypeName': '出厂流量监测', 'informationSourceName': '水务集团智慧水务平台', 'pointName': '白沙河水厂', 'statusName': '在线', 'iotDeviceType': '', 'installTime': '', 'onlineStatus': '', 'company': '', 'pointClass': ''}, 'msg': '操作成功'}
2024-07-02 15:01:03.846 | INFO     | common.assert_api:assert_api:113 - [True]
2024-07-02 15:01:03.848 | INFO     | conftest:start_end:30 - ===============================================================================================华丽的分割线【结束】===============================================================================================
2024-07-02 15:01:03.855 | INFO     | conftest:pytest_terminal_summary:60 - 用例总数: 3
2024-07-02 15:01:03.855 | SUCCESS  | conftest:pytest_terminal_summary:61 - 通过用例: 3
2024-07-02 15:01:03.855 | ERROR    | conftest:pytest_terminal_summary:62 - 异常用例数: 0
2024-07-02 15:01:03.856 | ERROR    | conftest:pytest_terminal_summary:63 - 失败用例数: 0
2024-07-02 15:01:03.857 | WARNING  | conftest:pytest_terminal_summary:64 - 跳过用例数: 0
2024-07-02 15:01:03.857 | INFO     | conftest:pytest_terminal_summary:65 - 用例执行时长: 0.61 s
2024-07-02 15:01:03.857 | INFO     | conftest:pytest_terminal_summary:73 - 用例成功率:100.0
2024-07-02 15:01:03.857 | INFO     | common.exchange_data:post_pytest_summary:182 - {'token': '', 'username': 'admin', 'password': 'leyaun@2024', 'url': 'http://139.129.193.4:9982/api', 'env': 'test', 'access_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0ZW5hbnRfaWQiOiIwMDAwMDAiLCJ1c2VyX25hbWUiOiJhZG1pbiIsInJlYWxfbmFtZSI6IueuoeeQhuWRmCIsImF2YXRhciI6Ii9PU1NfUFJFL2JsYWRleC91cGxvYWQvMjAyMzEwMTgvYmQ1ZTY4MzhjMzMyZjhlNTUxNmY2MzdkNjgwNWY4OTgucG5nIiwiYXV0aG9yaXRpZXMiOlsiYWRtaW5pc3RyYXRvciJdLCJjbGllbnRfaWQiOiJzYWJlciIsInJvbGVfbmFtZSI6ImFkbWluaXN0cmF0b3IiLCJsaWNlbnNlIjoicG93ZXJlZCBieSBibGFkZXgiLCJyZWdpb25Db2RlIjoiMzcwMiIsInBvc3RfaWQiOiIxMTIzNTk4ODE3NzM4Njc1MjAxIiwidXNlcl9pZCI6IjExMjM1OTg4MjE3Mzg2NzUyMDEiLCJyb2xlX2lkIjoiMTEyMzU5ODgxNjczODY3NTIwMSwxNzUwNzA3OTY3MzcyMTExODczIiwicGhvbmUiOiIxNTUyMjMzNDQ1NSIsInNjb3BlIjpbImFsbCJdLCJuaWNrX25hbWUiOiLnrqHnkIblkZgt55So5oi35ZCNIiwib2F1dGhfaWQiOiIiLCJkZXRhaWwiOnsidHlwZSI6IndlYiIsImV4dCI6IntcIm9wZW5JZFwiOlwib2tUVjM2eFZLejFvRmhOc2Z4MXJheW9uaktJY1wiLFwiYXJlYUNvZGVcIjpcIjM3MDJcIn0ifSwiZXhwIjoxNzIwMjYzNjYzLCJkZXB0X2lkIjoiMTEyMzU5ODgxMzczODY3NTIwMSIsImp0aSI6IjA3NDdlNjAwLWRjMzYtNDFmYy1hYWQ3LTU5NDc2Y2EyMDQ3YSIsImFjY291bnQiOiJhZG1pbiJ9.H1YNwpoBA0HPt6678i0YuBlsUvEDgZO0a2znSQ79STM', 'deviceCode': '2013214007-ZSGC-01-EJBF-01-CSLL-03', '_TOTAL': '3', '_PASSED': '3', '_ERROR': ' 0', '_FAILED': ' 0', '_SKIPPED': ' 0', '_TIMES': '0.61 s', '_SUCCESS_RATE': '100.0', 'PROJECT_NAME': '乐圆-自动化接口测试'}
2024-07-02 15:04:07.825 | WARNING  | conftest:env_url:23 - 执行环境为：【test】 http://139.129.193.4:9982/api
2024-07-02 15:04:07.826 | INFO     | conftest:start_end:28 - ===============================================================================================华丽的分割线【开始】===============================================================================================
2024-07-02 15:04:07.829 | INFO     | common.condition:skip_if:25 - 
2024-07-02 15:04:07.833 | INFO     | common.api_request:api_request:130 - 接口地址：http://139.129.193.4:9982/api/blade-auth/oauth/token
2024-07-02 15:04:07.833 | INFO     | common.api_request:api_request:131 - 请求头：{'Tenant-Id': '000000', 'Authorization': 'Basic c2FiZXI6c2FiZXJfc2VjcmV0', 'Captcha-Key': '${key}'}
2024-07-02 15:04:07.834 | INFO     | common.api_request:api_request:132 - 请求方法：post
2024-07-02 15:04:07.835 | INFO     | common.api_request:api_request:133 - 参数类型：params
2024-07-02 15:04:07.835 | INFO     | common.api_request:api_request:134 - 请求参数：{'tenantId': '000000', 'username': 'admin', 'password': 'ZVleqStFHFSBho8CScHEcNcoRHkJsk4A8h4n7pspvuqH7K92YVa/g+CAGuyBY5lx0z1/oz3Gtk6xgW7G6TY8GZnGlAZcJWdMqRmSfrh6zHAU7jEu6wgEOi6fso3i2BHFhqV7yWD9wJOVoRQi0OIL7oli+vt9pOVVjcM6ElWZhHALrUi+BFRIjK4ZuANhhcMWVcCffLiMnF2X/bz0H6ia90KfDpsYXDFUNEC9ZHBh0CX4mmhOunnL0KbR6/VTbSAZ9z3zVGIT2gWd+B8zFoKFJCSQQbZTkQW/gASYJwXLJ5/XDbcSrwjPIyUPVZNYnHrUa9LAR4qOKJP7XJvi9ownQQ==', 'grant_type': 'password', 'scope': 'all', 'type': 'account', 'systemFlag': 'main'}
2024-07-02 15:04:07.836 | INFO     | common.api_request:api_request:135 - 上传文件：{}
2024-07-02 15:04:08.088 | INFO     | common.api_request:api_request:149 - 返回响应：{'code': 200, 'success': True, 'data': {'access_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0ZW5hbnRfaWQiOiIwMDAwMDAiLCJ1c2VyX25hbWUiOiJhZG1pbiIsInJlYWxfbmFtZSI6IueuoeeQhuWRmCIsImF2YXRhciI6Ii9PU1NfUFJFL2JsYWRleC91cGxvYWQvMjAyMzEwMTgvYmQ1ZTY4MzhjMzMyZjhlNTUxNmY2MzdkNjgwNWY4OTgucG5nIiwiYXV0aG9yaXRpZXMiOlsiYWRtaW5pc3RyYXRvciJdLCJjbGllbnRfaWQiOiJzYWJlciIsInJvbGVfbmFtZSI6ImFkbWluaXN0cmF0b3IiLCJsaWNlbnNlIjoicG93ZXJlZCBieSBibGFkZXgiLCJyZWdpb25Db2RlIjoiMzcwMiIsInBvc3RfaWQiOiIxMTIzNTk4ODE3NzM4Njc1MjAxIiwidXNlcl9pZCI6IjExMjM1OTg4MjE3Mzg2NzUyMDEiLCJyb2xlX2lkIjoiMTEyMzU5ODgxNjczODY3NTIwMSwxNzUwNzA3OTY3MzcyMTExODczIiwicGhvbmUiOiIxNTUyMjMzNDQ1NSIsInNjb3BlIjpbImFsbCJdLCJuaWNrX25hbWUiOiLnrqHnkIblkZgt55So5oi35ZCNIiwib2F1dGhfaWQiOiIiLCJkZXRhaWwiOnsidHlwZSI6IndlYiIsImV4dCI6IntcIm9wZW5JZFwiOlwib2tUVjM2eFZLejFvRmhOc2Z4MXJheW9uaktJY1wiLFwiYXJlYUNvZGVcIjpcIjM3MDJcIn0ifSwiZXhwIjoxNzIwMjYzODQ3LCJkZXB0X2lkIjoiMTEyMzU5ODgxMzczODY3NTIwMSIsImp0aSI6ImIzODRjMmRlLTBmNGItNDdhYS04Zjk3LWY0NWY2Mjk4YzEzNiIsImFjY291bnQiOiJhZG1pbiJ9.2OToamCpFG6MSQmACi91rpADEoi9h-tZ3tW1fotBXls', 'refresh_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0ZW5hbnRfaWQiOiIwMDAwMDAiLCJ1c2VyX25hbWUiOiJhZG1pbiIsInJlYWxfbmFtZSI6IueuoeeQhuWRmCIsImF2YXRhciI6Ii9PU1NfUFJFL2JsYWRleC91cGxvYWQvMjAyMzEwMTgvYmQ1ZTY4MzhjMzMyZjhlNTUxNmY2MzdkNjgwNWY4OTgucG5nIiwiYXV0aG9yaXRpZXMiOlsiYWRtaW5pc3RyYXRvciJdLCJjbGllbnRfaWQiOiJzYWJlciIsInJvbGVfbmFtZSI6ImFkbWluaXN0cmF0b3IiLCJsaWNlbnNlIjoicG93ZXJlZCBieSBibGFkZXgiLCJyZWdpb25Db2RlIjoiMzcwMiIsInBvc3RfaWQiOiIxMTIzNTk4ODE3NzM4Njc1MjAxIiwidXNlcl9pZCI6IjExMjM1OTg4MjE3Mzg2NzUyMDEiLCJyb2xlX2lkIjoiMTEyMzU5ODgxNjczODY3NTIwMSwxNzUwNzA3OTY3MzcyMTExODczIiwicGhvbmUiOiIxNTUyMjMzNDQ1NSIsInNjb3BlIjpbImFsbCJdLCJuaWNrX25hbWUiOiLnrqHnkIblkZgt55So5oi35ZCNIiwiYXRpIjoiYjM4NGMyZGUtMGY0Yi00N2FhLThmOTctZjQ1ZjYyOThjMTM2Iiwib2F1dGhfaWQiOiIiLCJkZXRhaWwiOnsidHlwZSI6IndlYiIsImV4dCI6IntcIm9wZW5JZFwiOlwib2tUVjM2eFZLejFvRmhOc2Z4MXJheW9uaktJY1wiLFwiYXJlYUNvZGVcIjpcIjM3MDJcIn0ifSwiZXhwIjoxNzIwNTA4NjQ3LCJkZXB0X2lkIjoiMTEyMzU5ODgxMzczODY3NTIwMSIsImp0aSI6ImYxNjQwY2E3LTdhNmMtNDM3ZS04ODljLTlhYzgwNzk1YjVjZCIsImFjY291bnQiOiJhZG1pbiJ9.nshfnXcY8pRCaPSrg_V2898i6AHPSjbFQycjoyitji4', 'token_type': 'bearer', 'expires_in': 359999, 'scope': 'all', 'tenant_id': '000000', 'user_name': 'admin', 'real_name': '管理员', 'avatar': '/OSS_PRE/bladex/upload/20231018/bd5e6838c332f8e5516f637d6805f898.png', 'client_id': 'saber', 'role_name': 'administrator', 'license': 'powered by bladex', 'regionCode': '3702', 'post_id': '1123598817738675201', 'user_id': '1123598821738675201', 'role_id': '1123598816738675201,1750707967372111873', 'phone': '15522334455', 'nick_name': '管理员-用户名', 'oauth_id': '', 'detail': {'type': 'web', 'ext': '{"openId":"okTV36xVKz1oFhNsfx1rayonjKIc","areaCode":"3702"}'}, 'dept_id': '1123598813738675201', 'account': 'admin', 'jti': 'b384c2de-0f4b-47aa-8f97-f45f6298c136'}, 'msg': '操作成功'}
2024-07-02 15:04:08.090 | INFO     | common.assert_api:assert_api:19 - {'code': 200, 'success': True, 'data': {'access_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0ZW5hbnRfaWQiOiIwMDAwMDAiLCJ1c2VyX25hbWUiOiJhZG1pbiIsInJlYWxfbmFtZSI6IueuoeeQhuWRmCIsImF2YXRhciI6Ii9PU1NfUFJFL2JsYWRleC91cGxvYWQvMjAyMzEwMTgvYmQ1ZTY4MzhjMzMyZjhlNTUxNmY2MzdkNjgwNWY4OTgucG5nIiwiYXV0aG9yaXRpZXMiOlsiYWRtaW5pc3RyYXRvciJdLCJjbGllbnRfaWQiOiJzYWJlciIsInJvbGVfbmFtZSI6ImFkbWluaXN0cmF0b3IiLCJsaWNlbnNlIjoicG93ZXJlZCBieSBibGFkZXgiLCJyZWdpb25Db2RlIjoiMzcwMiIsInBvc3RfaWQiOiIxMTIzNTk4ODE3NzM4Njc1MjAxIiwidXNlcl9pZCI6IjExMjM1OTg4MjE3Mzg2NzUyMDEiLCJyb2xlX2lkIjoiMTEyMzU5ODgxNjczODY3NTIwMSwxNzUwNzA3OTY3MzcyMTExODczIiwicGhvbmUiOiIxNTUyMjMzNDQ1NSIsInNjb3BlIjpbImFsbCJdLCJuaWNrX25hbWUiOiLnrqHnkIblkZgt55So5oi35ZCNIiwib2F1dGhfaWQiOiIiLCJkZXRhaWwiOnsidHlwZSI6IndlYiIsImV4dCI6IntcIm9wZW5JZFwiOlwib2tUVjM2eFZLejFvRmhOc2Z4MXJheW9uaktJY1wiLFwiYXJlYUNvZGVcIjpcIjM3MDJcIn0ifSwiZXhwIjoxNzIwMjYzODQ3LCJkZXB0X2lkIjoiMTEyMzU5ODgxMzczODY3NTIwMSIsImp0aSI6ImIzODRjMmRlLTBmNGItNDdhYS04Zjk3LWY0NWY2Mjk4YzEzNiIsImFjY291bnQiOiJhZG1pbiJ9.2OToamCpFG6MSQmACi91rpADEoi9h-tZ3tW1fotBXls', 'refresh_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0ZW5hbnRfaWQiOiIwMDAwMDAiLCJ1c2VyX25hbWUiOiJhZG1pbiIsInJlYWxfbmFtZSI6IueuoeeQhuWRmCIsImF2YXRhciI6Ii9PU1NfUFJFL2JsYWRleC91cGxvYWQvMjAyMzEwMTgvYmQ1ZTY4MzhjMzMyZjhlNTUxNmY2MzdkNjgwNWY4OTgucG5nIiwiYXV0aG9yaXRpZXMiOlsiYWRtaW5pc3RyYXRvciJdLCJjbGllbnRfaWQiOiJzYWJlciIsInJvbGVfbmFtZSI6ImFkbWluaXN0cmF0b3IiLCJsaWNlbnNlIjoicG93ZXJlZCBieSBibGFkZXgiLCJyZWdpb25Db2RlIjoiMzcwMiIsInBvc3RfaWQiOiIxMTIzNTk4ODE3NzM4Njc1MjAxIiwidXNlcl9pZCI6IjExMjM1OTg4MjE3Mzg2NzUyMDEiLCJyb2xlX2lkIjoiMTEyMzU5ODgxNjczODY3NTIwMSwxNzUwNzA3OTY3MzcyMTExODczIiwicGhvbmUiOiIxNTUyMjMzNDQ1NSIsInNjb3BlIjpbImFsbCJdLCJuaWNrX25hbWUiOiLnrqHnkIblkZgt55So5oi35ZCNIiwiYXRpIjoiYjM4NGMyZGUtMGY0Yi00N2FhLThmOTctZjQ1ZjYyOThjMTM2Iiwib2F1dGhfaWQiOiIiLCJkZXRhaWwiOnsidHlwZSI6IndlYiIsImV4dCI6IntcIm9wZW5JZFwiOlwib2tUVjM2eFZLejFvRmhOc2Z4MXJheW9uaktJY1wiLFwiYXJlYUNvZGVcIjpcIjM3MDJcIn0ifSwiZXhwIjoxNzIwNTA4NjQ3LCJkZXB0X2lkIjoiMTEyMzU5ODgxMzczODY3NTIwMSIsImp0aSI6ImYxNjQwY2E3LTdhNmMtNDM3ZS04ODljLTlhYzgwNzk1YjVjZCIsImFjY291bnQiOiJhZG1pbiJ9.nshfnXcY8pRCaPSrg_V2898i6AHPSjbFQycjoyitji4', 'token_type': 'bearer', 'expires_in': 359999, 'scope': 'all', 'tenant_id': '000000', 'user_name': 'admin', 'real_name': '管理员', 'avatar': '/OSS_PRE/bladex/upload/20231018/bd5e6838c332f8e5516f637d6805f898.png', 'client_id': 'saber', 'role_name': 'administrator', 'license': 'powered by bladex', 'regionCode': '3702', 'post_id': '1123598817738675201', 'user_id': '1123598821738675201', 'role_id': '1123598816738675201,1750707967372111873', 'phone': '15522334455', 'nick_name': '管理员-用户名', 'oauth_id': '', 'detail': {'type': 'web', 'ext': '{"openId":"okTV36xVKz1oFhNsfx1rayonjKIc","areaCode":"3702"}'}, 'dept_id': '1123598813738675201', 'account': 'admin', 'jti': 'b384c2de-0f4b-47aa-8f97-f45f6298c136'}, 'msg': '操作成功'}
2024-07-02 15:04:08.096 | INFO     | common.assert_api:assert_api:26 - 提取参数路径：{"access_token": "$.data.access_token"}
2024-07-02 15:04:08.096 | INFO     | common.assert_api:assert_api:27 - 参数池：{'token': '', 'username': 'admin', 'password': 'leyaun@2024', 'url': 'http://139.129.193.4:9982/api', 'env': 'test', 'access_token': 'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0ZW5hbnRfaWQiOiIwMDAwMDAiLCJ1c2VyX25hbWUiOiJhZG1pbiIsInJlYWxfbmFtZSI6IueuoeeQhuWRmCIsImF2YXRhciI6Ii9PU1NfUFJFL2JsYWRleC91cGxvYWQvMjAyMzEwMTgvYmQ1ZTY4MzhjMzMyZjhlNTUxNmY2MzdkNjgwNWY4OTgucG5nIiwiYXV0aG9yaXRpZXMiOlsiYWRtaW5pc3RyYXRvciJdLCJjbGllbnRfaWQiOiJzYWJlciIsInJvbGVfbmFtZSI6ImFkbWluaXN0cmF0b3IiLCJsaWNlbnNlIjoicG93ZXJlZCBieSBibGFkZXgiLCJyZWdpb25Db2RlIjoiMzcwMiIsInBvc3RfaWQiOiIxMTIzNTk4ODE3NzM4Njc1MjAxIiwidXNlcl9pZCI6IjExMjM1OTg4MjE3Mzg2NzUyMDEiLCJyb2xlX2lkIjoiMTEyMzU5ODgxNjczODY3NTIwMSwxNzUwNzA3OTY3MzcyMTExODczIiwicGhvbmUiOiIxNTUyMjMzNDQ1NSIsInNjb3BlIjpbImFsbCJdLCJuaWNrX25hbWUiOiLnrqHnkIblkZgt55So5oi35ZCNIiwib2F1dGhfaWQiOiIiLCJkZXRhaWwiOnsidHlwZSI6IndlYiIsImV4dCI6IntcIm9wZW5JZFwiOlwib2tUVjM2eFZLejFvRmhOc2Z4MXJheW9uaktJY1wiLFwiYXJlYUNvZGVcIjpcIjM3MDJcIn0ifSwiZXhwIjoxNzIwMjYzODQ3LCJkZXB0X2lkIjoiMTEyMzU5ODgxMzczODY3NTIwMSIsImp0aSI6ImIzODRjMmRlLTBmNGItNDdhYS04Zjk3LWY0NWY2Mjk4YzEzNiIsImFjY291bnQiOiJhZG1pbiJ9.2OToamCpFG6MSQmACi91rpADEoi9h-tZ3tW1fotBXls'}
2024-07-02 15:04:08.097 | INFO     | common.assert_api:assert_api:28 - 断言内容：[[200,"==","$.code","int"]]
2024-07-02 15:04:08.098 | INFO     | common.assert_api:assert_api:36 - 变量引用后的断言内容：[[200, '==', '$.code', 'int']]
2024-07-02 15:04:08.099 | INFO     | common.assert_api:assert_api:63 - asser_results = 200 == 200
2024-07-02 15:04:08.099 | INFO     | common.assert_api:assert_api:82 - [200, '==', '$.code', 'int']
